,ItemLink,Price,Name,Image,Condition,Brand,Display Max. Resolution,Model,Rear Camera Resolution,MPN,Front Camera Resolution,Screen Size,Height,Internet Connectivity,Width,Storage Capacity,Depth,Type,Weight,UPC,Battery Technology,Display Size,Battery Run Time,Operating System,Input Method,Supported File Types,Platform,Exterior Color,Special Features,Processor Manufacturer,Display Tech,Color,Wireless capabilities,Country/Region of Manufacture,Features,Expansion Ports,Data Link Protocol,PC Interface,RAM,Processor Speed,Hardware Connectivity,Battery Standby,Processor,Product Line,Resolution,Seller Notes,Carrier,EAN,Bundled Items,Max. Resolution,Max Screen Resolution,Hard Drive,Size Type,Wireless Type,Average Battery Life (in hours),Screen Resolution,Style,Bundle Listing,Expandability,Product Information,Processor Type,Interface,Contract,GTIN,ISBN,Delivery Time,Key Word,Networking Type,Audio Output,Installed RAM,Battery,CPU,camera,GPU,ROM  Flash,Warranty,Manufacturer Part Number,Touch Screen Technology,Manufacturer Part number,Audio Input,Release Date,Cosmetic condition,No accessories,Internal Memory,Monitor Screen Size,Manufacturer warranty,Band,Hard Drive Capacity,Extend Port,Camera,Processor Manufacture,Touch Screen Type,Processor Main Frequency,Cell Capacity,Colour,Other Part Numbers,Camera Resolution,RAM Technology,battery type,Wi-Fi,Bundled item,Security Features,Installed Cache Memory,Charger,Charger and cable,Screen type,Marque,Numéro de pièce fabricant,OS,Screen,Screen resolution,Size,Not Included,Capacity,Battery type,Input voltage,Output voltage,Output current,Shipping Time,Manufacturer Warranty,Warranty - Parts,Warranty - Labor,colo,Front Camera Megapixels,Rear Camera Megapixels,Functional Digitizer,Memory Size,Max Supported RAM,Graphic Processor,Wireless Protocol,Touch panel,Publisher,Binding,Dimensions,OperatingSystem,PartNumber,ProductGroup,BRAND,AC adapter,Additional Features,Battery Capacity,Core,External Memory,WIFI,Chipest,Extended memory,Product Size,Front Camera,Rear Camera,Screen Type,Memory Card Type,Lock Status,3G network,4G,File format,Support,Battery / Run Time (up to),Battery Type,Graphics Chipset,Material of back cover,Max. Video Resolution,Battery Capacity(mAh),Extend Card,Processor Number,Samsung,3G,Battery capacity (mAh),Front camera,Back camera,External storage,WIFi,Bands,Bettry Type,External Storage,Country of Manufacture,Network,Dimension / Weigt,Supported Languages,Shipping Carrier,Display,Supported Video format,Graphics Processing Type,Memory,Display Color Support,ROM,Camera type,CPU Brand,Connectivity,SD Card Slot,Supported File Formats,Languages,Front Camera Pixels,Material,Earphone Port,Back Camera,pid,Original Box,Cosmetic Condition,Digital storage capacity,Offer type,Item unbranded and not associated with,Storage,JAPAN ONLY METAL MAGAZINE,Fast Fulfillment,Language,Language2,Note,Storage Controller Type,Item Condition,Touch Screen Function,Storage Type,Keyboard Type,Serial Number,Colours Available,Modem Type,Analog Modulation Protocol,Bus Speed,Maximum Resolution,Accessories Included Electronics Product,Input Type,Item Type Electronics,Wired Connectivity,Software Included,Product Color,Output Type,Product Depth,Features Electronic Display,Product Height,Wireless Standard,Product Weight,Wireless Technology,Targeted Audience,Features Audio Product,Product Width,Battery Charge Life,Warranty Description,Original box,System,NumberOfItems,Installed Video Memory,Bluetooth,Touchscreen,Model Number,Charging Time (h),Headphones,Manufacturer,AC Adapter,Mpn,Item Weight,Shipping Weight,Product Dimensions,Rear Webcam Resolution,Computer Memory Type,Power Source,Wifi,Sim Card,Generation,Dimensions of glass,Dimensions of Projection Base,SKU,Keyboard,Battery Life,Rating,SIM Card,Audio,Cameras,Resolution (pixels),Lister,Category,Plug,Plug Adaptor,test,Custom3,Number of Cores,Max Resolution,PID
990,http://www.ebay.com/itm/LG-G-PAD-3-LGV525-8-inch-Portable-Tab-Personal-Professional-Electronic-WHITE/162126733092?hash=item25bf819f24%3Ag%3AmrIAAOSwwo1Xe1nR,$311.67,LG G PAD 3  LGV525 8 inch Portable Tab Personal Professional Electronic / WHITE,https://i.ebayimg.com/images/g/mrIAAOSwwo1Xe1nR/s-l300.jpg,New,LG,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,http://www.ebay.com/itm/SAMSUNG-Galaxy-Tab-Pro-S-12-0inch-Tablet-PC-128G-LTE-Version-BLACK/162197827136?hash=item25c3be6e40%3Ag%3AFiwAAOSwAuZX0-MZ,"$1,297.79",SAMSUNG Galaxy Tab Pro S 12.0inch Tablet PC 128G LTE Version - BLACK,https://i.ebayimg.com/images/g/FiwAAOSwAuZX0-MZ/s-l300.jpg,New,Samsung,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,http://www.ebay.com/itm/Hanvon-ESP2210-21-5-Full-HD-LCD-Grafik-Tablet-HDMI-5080-lpi-200-rps-591-gram-TF/162280128585?hash=item25c8a64049%3Ag%3AC3cAAOSwKOJYKWuy,$819.82,"Hanvon ESP2210 21.5"" Full HD LCD Grafik Tablet/HDMI/5080 lpi/200 rps/591 gram/TF",https://i.ebayimg.com/images/g/C3cAAOSwKOJYKWuy/s-l300.jpg,New,none,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,http://www.ebay.com/itm/Samsung-Galaxy-Tab-A-10-1-2016-SM-T585-1200-x-1920-pixels-10-1-inches-Micr/162280133927?hash=item25c8a65527%3Ag%3AemUAAOSwXeJYKWxw,$415.66,Samsung Galaxy Tab A 10.1 (2016) / SM-T585 / 1200 x 1920 pixels/10.1 inches/Micr,https://i.ebayimg.com/images/g/emUAAOSwXeJYKWxw/s-l300.jpg,New,none,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,http://www.ebay.com/itm/Samsung-Galaxy-Tab-S2-8-0-SM-T713-1536-x-2048-pixels-Super-AMOLED-capacitive-t/162280133939?hash=item25c8a65533%3Ag%3AIBQAAOSwKOJYKWxz,$500.48,"Samsung Galaxy Tab S2 8.0"", SM-T713/1536 x 2048 pixels/Super AMOLED capacitive t",https://i.ebayimg.com/images/g/IBQAAOSwKOJYKWxz/s-l300.jpg,New,none,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,http://www.ebay.com/itm/JangEun-JP220-21-5inch-Digitiger-Pen-Tablet-Electronics-Computers-Accessorie/162299523430?hash=item25c9ce3166%3Ag%3A-GYAAOSw44BYO9uR,$655.17,JangEun JP220 21.5inch Digitiger Pen Tablet / Electronics / Computers Accessorie,https://i.ebayimg.com/images/g/-GYAAOSw44BYO9uR/s-l300.jpg,New,Samsung,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,http://www.ebay.com/itm/Samsung-Galaxy-Tab-4-8-SMT330-Mobile-Devices-Tablets-Ebooks-Tablets-1/162299524359?hash=item25c9ce3507%3Ag%3AuS0AAOSwiONYO9vm,$269.26,"Samsung Galaxy Tab 4 8"" SMT330 / Mobile Devices / Tablets & Ebooks / Tablets / 1",https://i.ebayimg.com/images/g/uS0AAOSwiONYO9vm/s-l300.jpg,New,Samsung,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,http://www.ebay.com/itm/Apple-iPad-4th-generation-Retina-display-Wi-Fi-Japan-model-16GB-MD510J-A-B-F-Jp/162365341051?hash=item25cdba7d7b%3Ag%3AftEAAOSw5cNYgeHr,$675.00,Apple iPad 4th generation Retina display Wi-Fi Japan model 16GB MD510J/A B F/Jp,https://i.ebayimg.com/images/g/ftEAAOSw5cNYgeHr/s-l300.jpg,New,Apple,,,,MD510J/A,,9.7in.,,Wi-Fi,,,,Ipad,,4547597825143,,,,,,,,,,,,Black,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,http://www.ebay.com/itm/LG-G-Pad-3-10-1inch-Tablet-LG-X760-32GB-with-Android-6-0-1200x800-2GB-RAM/162420552357?hash=item25d104f2a5%3Ag%3AQC4AAOSw32lYvRw1,$345.71,LG G Pad 3 10.1inch Tablet LG-X760 32GB with Android 6.0 / 1200x800 / 2GB RAM / ,https://i.ebayimg.com/images/g/QC4AAOSw32lYvRw1/s-l300.jpg,New,none,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,http://www.ebay.com/itm/Wacom-Intuos-CTH-690-Mint-Blue-Color-Medium-Size-ZBrushCore-Creative-Pen-W/162429564185?hash=item25d18e7519%3Ag%3AW5sAAOSw2gxYxoEu,$271.23,Wacom Intuos CTH-690 Mint Blue Color Medium Size / ZBrushCore / Creative Pen / W,https://i.ebayimg.com/images/g/W5sAAOSw2gxYxoEu/s-l300.jpg,New,none,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,http://www.ebay.com/itm/LG-TABLET-PC-10T370-L860K-2-in-1-International-ver/162561165866?hash=item25d9668a2a%3Ag%3AjxMAAOSwCkZZSj7z,$431.40,LG TABLET PC / 10T370-L860K / 2 in 1 / International ver.,https://i.ebayimg.com/images/g/jxMAAOSwCkZZSj7z/s-l300.jpg,New,none,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,http://www.ebay.com/itm/Brand-New-Apple-iPad-PRO-9-7-128gb-wifi-Silver-SEALED/162596192541?hash=item25db7d011d%3Ag%3AfFwAAOSwuxpZbk1F,$599.00,Brand New Apple iPad PRO 9.7 128gb wifi Silver - SEALED,https://i.ebayimg.com/images/g/fFwAAOSwuxpZbk1F/s-l300.jpg,New,Apple,,,,MLMW2LL/a,,9.7in.,,,,128GB,,Tablet,,8 88462 76296 0,,,,,,,,,,,,Silver,,,,,,,,,,,,iPad Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,http://www.ebay.com/itm/GENUINE-ACER-ICONIA-A500-16GB-WIFI-TABLET-SILVER-10-REFURBISHED-AWESOME/162694866619?epid=103173267&hash=item25e15ea6bb%3Ag%3Au5AAAOSwImRYc90k,$128.69,"GENUINE ACER ICONIA A500 16GB WIFI TABLET SILVER 10"" REFURBISHED AWESOME!!",https://i.ebayimg.com/images/g/u5AAAOSwImRYc90k/s-l300.jpg,Manufacturer refurbished,Acer,,A500-10S16u,5 Megapixel,A500-10S16u,2 Channel Megapixel,10.1in.,10.24in (1.32cm),Wi-Fi,7in (17.7cm),16GB,0.5in (1.3cm),Tablet,1.69lb. (0.77kg),0846154071813,Lithium polymer,10.1in (25.65cm),UP to 10hr.,Android,"Camera, Touch-Screen","H.263, H.264, HTML, MP3, MP4, PDF, TXT, WAV, ePub",Android,Silver,"Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera",NVIDIA,Active Matrix,Silver,"Bluetooth, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",,,"HDMI, USB 2.0",,Wi-Fi,1GB,,Wi-Fi,,Dual Core,,1280 x 800,"WORKING, PLEASE SEE ALL PICTURES AND FULL ITEM DESCRIPTION BELOW B4 PURCHASING THANKS",Not Applicable,0846154071813,,,,,,,,,,,"Docking Station/Port Replicator, microSD, microSDHC","Whether you are seeking a tablet for work or entertainment, the Acer Iconia Tab is an excellent option. The Iconia A500 in silver is great for gaming, streaming video, and keeping connected while you are on the go. It is comfortably lightweight with a durable aluminum exterior, so you can put it in your bag or purse and carry it with you.Known for the excellent quality of their computers, tablets, and other devices, Acer ensures their products are powerful, functional, and user-friendly. With the Iconia A500 tablet, Acer continues this tradition of excellence by combining high-quality components with modern specs.The Acer Iconia Tab is powered by a dual-core NVidia Tegra processor that operates at a clock speed of 1GHz. Paired with 1GB of RAM, the Iconia A500 Tab can run multiple functions at once, stream content easily, and run complex video games without lagging or crashing. With 16GB of internal memory, there is plenty of space for pictures, games, and your favorite apps. This tablet runs on the popular Android 3.0 Honeycomb operating system, which is easy to use and has an efficient interface. You also have access to the large Android app selection. The apps that can be found for this tablet range from toddler-friendly to business-elite. The 10.1-inch screen uses a TFT active matrix and has an 800 by 1280 resolution with a pixel density of 149 ppi. The high-resolution screen ensures that colors are bright and vivid while type and text are crisp and easy to read. High-speed action and intense gaming sequences will look amazing without blurring. The LCD capacitive touchscreen is multitouch and is very responsive. It also offers specialized swipe patterns that act as shortcuts. This device lets you type, scroll, and swipe smoothly and easily. Photographers will enjoy the two cameras built into the Acer Iconia A500 tablet. The primary camera is a 5-megapixel, rear-facing style with autofocus and a LED flash. It is also enabled to shoot video. Whether you are taking action shots or still pictures, they will look great using this device. The secondary camera is a 2-megapixel front-facing style that is great for fun selfies and group shots. The Acer Iconia Tab is great for staying connected. Anywhere there is Wi-Fi available, you can easily connect and check your email, update your social media accounts, or search for information on Google with the built-in 802.11 b/g/n connectivity. Also, while you are traveling or away from an outlet, you can enjoy up to six hours of battery life on this device. Additional features include a micro USB 2.0 port, 3.5 mm headphone jack, and a microSD slot, allowing you to add 32GB of external memory. Acer Iconia Tab A500 combines performance with quality. Weighing 1.7 pounds, this lightweight tablet is comfortable to hold and easy to take on the go.",Tegra 2,,,,,,,"Bluetooth, Integrated Wireless LAN","Headphones, Line Out, Sound card, Speaker(s)",1GB,,,,,,,,Multi-Touch,,Microphone,5/26/2011,,,,,,,,,,,,,,,,,DDR2 SDRAM,,,,,1024 KB,,,,,,,,,,,,,,,,,,,,,,,,,,NVIDIA Tegra 250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280 x 800,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,http://www.ebay.com/itm/iRola-Purple-Model-DX758-Pro-7-Tablet/162699374488?hash=item25e1a36f98%3Ag%3Atn0AAOSwQXZZ1oiC,$35.17,"iRola Purple Model:DX758 Pro 7"" Tablet",https://i.ebayimg.com/images/g/tn0AAOSwQXZZ1oiC/s-l300.jpg,Used,iRola,,,,dx758 pro,,7in.,,,,,,Tablet,,Does not apply,,,,,,,,,,,,Purple,,,,,,,,,,,,,,please see description below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,http://www.ebay.com/itm/Kobo-Glo-HD-6-Digital-eBook-Reader-with-Touchscreen-Black/182406688111?epid=1947367726&hash=item2a78492d6f%3Ag%3AVbsAAOSwA3dYblgP,$209.53,"Kobo Glo HD 6"" Digital eBook Reader with Touchscreen - Black",https://i.ebayimg.com/images/g/VbsAAOSwA3dYblgP/s-l300.jpg,New,Kobo,,,,Does not Apply,,,,,,,,,,4560470000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,http://www.ebay.com/itm/iPad-Mini-Wi-Fi-Cell-16G-White/182415174384?hash=item2a78caaaf0%3Ag%3AigEAAOSwEzxYcqr4,$179.99,iPad Mini  Wi Fi Cell 16G White,https://i.ebayimg.com/images/g/igEAAOSwEzxYcqr4/s-l300.jpg,Seller refurbished,Apple,,,,,,7.9in.,,Wi-Fi + Cellular,,16GB,,Tablet,,885909689712,,,,,,,,,,,,Multi-Color,,,,,,,1GB,1GHz,"Wi-Fi, Micro-USB",,Dual Core,iPad mini 1st Generation,1024 x 768,Used just a few times. Business Ipad,Sprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,http://www.ebay.com/itm/Cube-iWork-10-Flagship-Tablet-WINDOWS-10-ANDROID-5-1-Keyboard-Magnetic-pen/141994037416?hash=item210f8110a8%3Ag%3AFNIAAOSw7GRZCBtB,$345.00,Cube iWork 10 Flagship Tablet  WINDOWS 10 + ANDROID 5.1+ Keyboard + Magnetic pen,https://i.ebayimg.com/images/g/FNIAAOSw7GRZCBtB/s-l300.jpg,New,CUBE,,,,iWork10,,,,Wi-Fi + 3G+wired,,,,Tablet,,799932950629,,,,,,,,,,,,Blue,,China,,,,,4GB,,USB,,,,,,,,,,,,,,,,,,,,,,Without Contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,http://www.ebay.com/itm/Brand-New-Sealed-ASUS-ZenPad-S-8-0-32GB-Z580C-B1-BK-8in-Android-5-0-Tablet-black/142117431955?epid=219679233&hash=item2116dbea93%3Ag%3AMFoAAOSwARZXoLgl,$259.00,Brand New Sealed ASUS ZenPad S 8.0 32GB Z580C-B1-BK 8in Android 5.0 Tablet black,https://i.ebayimg.com/images/g/MFoAAOSwARZXoLgl/s-l300.jpg,New,ASUS,,S,,Z580CB1BK,,8in.,5.3in (13.46cm),Wi-Fi,8in (20.32cm),32GB,0.27in (0.69cm),Tablet,0.7lb. (0.32kg),"0889349078921, 0889349125519",,8in (20.32cm),,Android,,,,Black,"Built-In Front Camera, G-sensor",,,Black,,China,"Backlight, Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, Color Screen, Email, Expandable Memory, Sat-Nav, Web Browser, MP3 Player, Video Recorder, Touch Screen",,,"Micro-USB, Wi-Fi",2GB,1.33GHz,"Micro-USB, Wi-Fi",,Quad Core,ZenPad,2048 x 1536,,Not Applicable,,,,,,,,,,,,,"The ASUS Zenpad is a useful device driven by a robust 1.33 GHz processor and running on Android platform. The tablet is equipped with 32 GB memory storage. It also features a convenient 8-inch display that provides clear visuals. This ASUS tablet supports Wi-Fi connectivity and lets its users wirelessly surf the Web, check e-mails, or stream videos. Furthermore, the ASUS device has a built-in camera. Its weight is 0.7 lbs. The product is available in black.",,,,,,,,,,2 ChannelGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,http://www.ebay.com/itm/APPLE-IPAD-PRO-128GB-Grey-Tablet-WiFi-Retina-display-12-9-2732x2048/151984076701?epid=1753925885&hash=item2362f4f79d%3Ag%3AocYAAOSwKtVWwU3U,"$1,453.53","APPLE IPAD PRO 128GB Grey Tablet WiFi Retina display 12.9"" 2732x2048",https://i.ebayimg.com/images/g/ocYAAOSwKtVWwU3U/s-l300.jpg,New,apple,,,,IPAD PRO 128GB,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,http://www.ebay.com/itm/ASUS-Transformer-Book-T100HA-FU007T-Incredible-2-in-1-WHITE/152156945068?hash=item236d42baac%3Ag%3AbpwAAOSwvg9XfKQX,$444.14,ASUS Transformer Book T100HA-FU007T / Incredible 2-in-1 / WHITE,https://i.ebayimg.com/images/g/bpwAAOSwvg9XfKQX/s-l300.jpg,New,ASUS,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,http://www.ebay.com/itm/SAMSUNG-GALAXY-VIEW-SM-T670-Tablet-PC-International-version/152594300500?hash=item2387543e54%3Ag%3AXgoAAOSwRXRZSj9G,"$1,205.75",SAMSUNG GALAXY VIEW SM-T670 / Tablet PC / International version,https://i.ebayimg.com/images/g/XgoAAOSwRXRZSj9G/s-l300.jpg,New,none,,,,Does Not Apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
