,ItemLink,Price,Name,Image,Condition,Brand,UPC,MPN,EAN,Hardware Connectivity,Exterior Color,Type,Processor Manufacturer,Resolution,Rear Camera Resolution,Screen Size,Installed RAM,Processor,Expandability,RAM,Expansion Ports,PC Interface,Height,Internet Connectivity,Width,Carrier,Depth,Storage Capacity,Weight,Processor Speed,Special Features,Product Information,Model,Product Line,Color,Display Size,Contract,Operating System,Features,Battery Run Time,Bundle Listing,Seller Notes,Front Camera Resolution,Audio Input,Audio Output,Battery Technology,Platform,Display Tech,Wireless capabilities,Input Method,Release Date,Supported File Types,Country/Region of Manufacture,Touch Screen Technology,Processor Type,RAM Technology,Max Supported RAM,Networking Type,Interface,Category,Model Number,Manufacturer,Installed Cache Memory,Installed Video Memory,Data Link Protocol,Max. Video Resolution,Hard Drive Capacity,Cosmetic condition,No accessories,Charger and cable,Original box,Bundled Items,Bus Speed,Analog Modulation Protocol,Graphic Processor,Processor Cores,Tablet Type,Graphic Card,Capacity,Tablet Color
145,http://www.ebay.com/itm/Microsoft-Surface-2-32GB-Wi-Fi-10-6in-Magnesium/132349222269?epid=171652090&hash=item1ed0a0dd7d%3Ag%3AAysAAOSwuD9Z0pHu,$49.99,"Microsoft Surface 2 32GB, Wi-Fi, 10.6in - Magnesium",https://i.ebayimg.com/images/g/AysAAOSwuD9Z0pHu/s-l300.jpg,New other (see details),Microsoft,0885370620467,P3W-00001,,Wi-Fi,Magnesium,Tablet,NVIDIA,1920 x 1080,5 Megapixel,10.6in.,2 ChannelGB,Quad Core,microSD,2GB,"1 x USB 3.0, Micro-SD",Wi-Fi,10.81in (27.46cm),Wi-Fi,6.81in (17.3cm),Not Applicable,0.35in (0.89cm),32GB,1.49lb. (0.67kg),,"Bluetooth, Built-In Front Camera, HD",Width 10.8 inchesDepth 6.8 inchesWeight 1.5 poundsProcessor Brand NVIDIAProcessor NVIDIA Tegra 4Display Type High-definition widescreen 5-point multitouch with ClearType technology (1920 x 1080)Screen Size (Measured Diagonally) 10.6System Memory (RAM) 2GBInternal Storage Type Hard driveStorage Capacity 32GBSD Card Slot YesGraphics NVIDIA Tegra 4Front Facing Webcam Pixels 3.5MPDigital Camera YesDigital Camera Pixels 5.0MPWi-Fi Built In YesBluetooth-Enabled YesSpeakers InternalUSB 2.0 Ports 1 USB 3.,2,,Silver,10.6in (26.92cm),,Windows RT,,UP to 10hr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,http://www.ebay.com/itm/Apple-ipad-Generation-2-16GB-Wi-Fi-model-A1395-device-is-factory-reset/132349230440?hash=item1ed0a0fd68%3Ag%3AohAAAOSwuLRZvyMh,$45.00,Apple  ipad Generation 2 16GB  Wi-Fi  model  A1395  device is  factory  reset .,https://i.ebayimg.com/images/g/ohAAAOSwuLRZvyMh/s-l300.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,http://www.ebay.com/itm/Apple-iPad-2-A1395-Wifi-16GB-Works-Flawlessly-Authetic-Cracked-Screen-Bundle/132349234047?hash=item1ed0a10b7f%3Ag%3AueoAAOSw44BYjhvj,$69.99,"Apple iPad 2 A1395 (Wifi, 16GB)-Works Flawlessly!-Authetic Cracked Screen-Bundle",https://i.ebayimg.com/images/g/ueoAAOSw44BYjhvj/s-l300.jpg,For parts or not working,Apple,,A1395,,,,Tablet,,,,,,,,,,,,Wi-Fi,,N/A,,16GB,,,,,,iPad 2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Case/Cover,,,,,,,,
148,http://www.ebay.com/itm/Apple-iPad-Air-2-128GB-Wi-Fi-9-7in-Space-Gray/132349250358?epid=204344224&hash=item1ed0a14b36%3Ag%3AZq8AAOSwSYpZ0pwB,$250.00,"Apple iPad Air 2 128GB, Wi-Fi, 9.7in - Space Gray",https://i.ebayimg.com/images/g/Zq8AAOSwSYpZ0pwB/s-l300.jpg,Used,Apple,0888462025843,MGTX2LL/A,,"USB, Wi-Fi",Space Gray,Tablet,Apple,2048 x 1536,8 Megapixel,9.7in.,2 ChannelGB,,,2GB,"Bluetooth, Lightning connector","USB, Wi-Fi",0.24in (0.61cm),Wi-Fi,9.4in (24cm),Not Applicable,6.6in (16.95cm),128GB,0.96lb. (0.437kg),1.5GHz,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Fingerprint Sensor, HD, Retina Display, Touch Screen","The Apple iPad Air 2 is an intuitive and user-friendly device. Designed to make multi-tasking a breeze, the iPad is powered by a 1.5 GHz processor and runs on iOS. Watch videos or movies and play games all day long on its convenient LED-backlit multi-touch screen with IPS display. Capture images and videos with its 8 MP rear and 1.2 MP front cameras and store them on its 128 GB memory space.",Wi-Fi,iPad Air 2,Gray,9.7in (24.64cm),,iOS,,UP to 10hr.,,,1.2 Channel Megapixel,Line In (3.5mm),Speaker(s),Rechargeable Lithium-Polymer,"Mac, PC",LED-backlit Multi-Touch with IPS,dual channel  (2.4GHz and 5GHz) and MIMO,"Camera, Touch-Screen",10/16/2014,".ics, Audible Enhanced Audio, DOCX, GIF, JPG, MP3, MPEG-4, PCM, WAV",,Multi-Touch,Apple A8X,,,,,,,,,,,,,,,,,,,,,,,,,
149,http://www.ebay.com/itm/Apple-iPad-5th-Generation-32GB-Wi-Fi-9-7Inch-Space-Gray/132349306446?epid=235203726&hash=item1ed0a2264e%3Ag%3AtaUAAOSwEkhZ0q-k,$203.50,"Apple iPad 5th Generation 32GB, Wi-Fi , 9.7Inch - Space Gray",https://i.ebayimg.com/images/g/taUAAOSwEkhZ0q-k/s-l300.jpg,Used,Apple,0190198239013,MP2F2LL/A,,"Bluetooth, USB, Wi-Fi",Space Gray,Tablet,ARM,2048 x 1536,8 Megapixel,9.7in.,2 ChannelGB,Dual Core,,2GB,,"Bluetooth, USB, Wi-Fi",,Wi-Fi,,Not Applicable,,32GB,1.03lb. (0.46kg),,,"Offering a host of features with an eye-catching design, the Apple iPad 32 GB tablet PC in Space Gray certainly packs a punch. Powered by the 1.85 GHz Apple A9 Prozessor and running on iOS 10, this iPad adapts to your needs with maximum performance, enhanced battery life, and an unparalleled visual experience. Moreover, the 9.7-inch LED-backlit Multi-Touch screen with IPS technology delivers razor-sharp images and videos with vibrant colors and rich detail. With a 32 GB memory capacity, the Apple iPad lets you save all your multimedia files. Plus, the tablet supports Wi-Fi and allows you to surf the Web and download videos and games at lightning-fast speed. What’s more, the 8 MP camera enables you to capture stunning, high-quality images with amazing clarity.",Wi-Fi,,Gray,9.7in (24.64cm),,iOS,,UP to 10hr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,http://www.ebay.com/itm/Apple-iPad-Air-1st-Generation-16GB-Wi-Fi-9-7in-Silver/132349308093?epid=170289501&hash=item1ed0a22cbd%3Ag%3AhvEAAOSw%7EoFZ0rB3,$80.02,"Apple iPad Air 1st Generation 16GB, Wi-Fi, 9.7in - Silver",https://i.ebayimg.com/images/g/hvEAAOSw~oFZ0rB3/s-l300.jpg,Used,Apple,"0037332013217, 0885909772933, 0885909773114",MD788LL/A,,"Micro-USB, Wi-Fi",Silver,Tablet,Apple,2048 x 1536,5 Megapixel,9.7in.,1GB,Dual Core,,1GB,Lightning connector,"Micro-USB, Wi-Fi",0.29in (0.75cm),Wi-Fi,9.4in (24cm),Not Applicable,6.6in (16.95cm),16GB,1lb. (0.469kg),,Backlight,"More intuitive and easier to use than most desktop or laptop computers, a Apple iPad Air MD788LL tablet uses touch-screen technology to make navigating the various applications a breeze. Quickly find what you're looking for with a swipe or a tap. Apple combines artistic style with cutting-edge innovation to create high-quality devices that are stylish and popular. Watch movies on the go thanks to the 16 GB hard drive capacity of this device, which can store approximately 20 hours of video. Do more with the sleek and user-friendly Apple iOS operating system, designed to run unique apps smoothly, provide real-time notifications and keep sensitive information secure. A large 9.7 in / 24.6 cm screen size provides plenty of space to view media, while still fitting neatly into a backpack or suitcase for convenient transport. With the increased use of tablets for gaming, streaming videos, and for business, high-quality screen resolutions such as 2048 x 1536 are in much demand for their ability to provide extreme clarity of graphics, text and multimedia applications. Take the perfect selfie every single time with a front camera function that brings the photographer from behind the camera and into the picture. One of the best parts about using the tablet's Wi-Fi connectivity is avoiding the need for messy wires and bulky hardware.",Wi-Fi,iPad Air 1st Generation,Silver,9.7in (24.64cm),,iOS,,UP to 10hr.,,,1.2 Channel Megapixel,"Line In (3.5mm), Microphone",Speaker(s),Rechargeable Lithium-Polymer,"Mac, PC",Retina Display,"Bluetooth 4.0, dual channel  (2.4GHz and 5GHz) and MIMO",Touch-Screen,10/22/2013,".ics, DOCX, GIF, JPG",,Fingerprint resistant,Apple A7,,,,,,,,,,,,,,,,,,,,,,,,,
151,http://www.ebay.com/itm/Windows-Surface-Tablet/132349344060?hash=item1ed0a2b93c%3Ag%3A8h0AAOSwH2hZrXlz,$30.00,Windows Surface Tablet ,https://i.ebayimg.com/images/g/8h0AAOSwH2hZrXlz/s-l300.jpg,For parts or not working,,,,,,,Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,http://www.ebay.com/itm/Amazon-Fire-HD-6-Kids-Edition-4th-Generation-8GB-Wi-Fi-6in-Blue-USED/132349353485?epid=203950308&hash=item1ed0a2de0d%3Ag%3AaOUAAOSwHzlZ0sJk,$20.00,"Amazon Fire HD 6 Kids Edition (4th Generation) 8GB, Wi-Fi, 6in - Blue USED",https://i.ebayimg.com/images/g/aOUAAOSwHzlZ0sJk/s-l300.jpg,Used,Amazon,0848719051926,B00LOR524M,,"Micro-USB, Wi-Fi",Blue,Tablet,ARM,1280 x 800,2 Channel Megapixel,6in.,1GB,Quad Core,,1GB,,"Micro-USB, Wi-Fi",5in (12.7cm),Wi-Fi,7.6in (19.3cm),Not Applicable,1in (2.54cm),8GB,0.79lb. (0.36kg),1.5GHz,"Built-In Front Camera, Built-In Rear Camera, Email, Touch Screen","Amazon Kindle Fire HD 6 Kids Edition has a convenient 6in (15.24 cm) display that provides clear visuals. Running on Android operating system and featuring Wi-Fi connectivity, this Amazon tablet offers to its users various handy features and allows them to surf the Internet, explore social networks, or check e-mails. Plus, the integrated 8 GB memory of this blue Amazon HD 6 Kids Edition provides storage space for the user files.",HD 6 Kids Edition (4th Generation),Fire,Blue,6in (15.24cm),,Fire OS,,UP to 8hr.,,,,,,,,IPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,http://www.ebay.com/itm/Apple-iPad-Air-2-64GB-Wi-Fi-9-7in-Space-Gray/132349369499?epid=204347059&hash=item1ed0a31c9b%3Ag%3AV7EAAOSwqU5Z0siZ,$299.99,"Apple iPad Air 2 64GB, Wi-Fi, 9.7in - Space Gray",https://i.ebayimg.com/images/g/V7EAAOSwqU5Z0siZ/s-l300.jpg,Used,Apple,0888462024563,MGKL2LL/A,,"USB, Wi-Fi",Space Gray,Tablet,Apple,2048 x 1536,8 Megapixel,9.7in.,2 ChannelGB,,,2GB,"Bluetooth, Lightning connector","USB, Wi-Fi",0.24in (0.61cm),Wi-Fi,9.4in (24cm),Not Applicable,6.6in (16.95cm),64GB,0.96lb. (0.437kg),1.5GHz,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Fingerprint Sensor, HD, Retina Display, Touch Screen","With an integrated memory of 64 GB the Apple iPad Air 2 Wi-Fi makes storing user data and downloaded content easy. Running on iOS operating system, this Apple tablet offers a variety of handy features, as well as Wi-Fi connectivity. Additionally, this Apple iPad Air 2 weighs 0.96lb (0.43 kg) and comes in space gray color with 9.7in (24.64 cm) display, ensuring convenient usage and menu navigation.",Wi-Fi,iPad Air 2,Gray,9.7in (24.64cm),,iOS,,UP to 10hr.,,,1.2 Channel Megapixel,Line In (3.5mm),Speaker(s),Rechargeable Lithium-Polymer,"Mac, PC",LED-backlit Multi-Touch with IPS,dual channel  (2.4GHz and 5GHz) and MIMO,"Camera, Touch-Screen",10/16/2014,".ics, Audible Enhanced Audio, DOCX, GIF, JPG, MP3, MPEG-4, PCM, WAV",,Multi-Touch,Apple A8X,,,,,,,,,,,,,,,,,,,,,,,,,
154,http://www.ebay.com/itm/Apple-iPad-Pro-128GB-Wi-Fi-12-9in-Gold/132349405991?epid=216516025&hash=item1ed0a3ab27%3Ag%3AuYcAAOSwBUVZ0tgf,$499.00,"Apple iPad Pro 128GB, Wi-Fi, 12.9in - Gold",https://i.ebayimg.com/images/g/uYcAAOSwBUVZ0tgf/s-l300.jpg,Used,Apple,"4048889000953, 0613326349410, 0888462522366",ML0R2LL/A,,"USB, Wi-Fi",Gold,Tablet,Apple,2732 x 2048,8 Megapixel,12.9in.,4GB,Dual Core,,4GB,Bluetooth,"USB, Wi-Fi",0.27in (0.69cm),Wi-Fi,12in (30.57cm),Not Applicable,8.68in (22.06cm),128GB,1.57lb. (0.71kg),,"Antireflective coating, Built-In Front Camera, Built-In Microphone, Fingerprint Sensor, HD Compatible, Retina Display, Touch Screen","The Apple iPad Pro Tablet in gold sports a 12.9-inch retina display with a resolution of 2732x2048 pixels. Powered by the A9X chip and M9 motion coprocessor, it provides high speed and efficiency. This Wi-Fi model has a storage capacity of 128 GB, and runs on the IOS9 operating system. It features an 8 MP iSight camera, allowing you to capture sharp and detailed photographs. In addition, this tablet supports the Smart Keyboard and the Apple Pencil.",Wi-Fi,iPad Pro,Gold,12.9in (32.77cm),,iOS,,UP to 10hr.,,,1.2 Channel Megapixel,,,Rechargeable Lithium-Polymer,"Mac, PC",LED-backlit Multi-Touch with IPS,,"Camera, Touch-Screen",9/9/2015,".ics, DOC, DOCX, GIF, HTM, HTML, JPG, Numbers, PDF, PPT, PPTX, Pages, RTF, TIFF, TXT, VCF, XLS, XLSX, ZIP",,Multi-Touch,Apple A9X,,,,,,,,,,,,,,,,,,,,,,,,,
155,http://www.ebay.com/itm/Apple-iPad-air-model-a1475/132349417909?epid=170361957&hash=item1ed0a3d9b5%3Ag%3AG2IAAOSwqYhZ0tv1,$2.25,Apple iPad air model a1475,https://i.ebayimg.com/images/g/G2IAAOSwqYhZ0tv1/s-l300.jpg,Used,Apple,"0885909772148, 0888462098236",MD785LL/A,,"USB, Wi-Fi",Space Gray,Tablet,Apple,2048 x 1536,8 Megapixel,9.7in.,1GB,Dual Core,,1GB,"Bluetooth, Lightning connector","USB, Wi-Fi",0.29in (0.75cm),Wi-Fi,9.4in (24cm),Not Applicable,6.6in (16.95cm),16GB,1lb. (0.469kg),,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, HD, Retina Display, Touch Screen","Meet a stunning mobile computing experience in a very thin and lightweight Apple tablet PC. The iPad Air is powerful and efficient at the same time, thanks to its A7 chip and M7 motion coprocessor, on which the iOS 7 is running. These features, put together, make multitasking a breeze and let you spare battery power. Sporting a 9.7-inch multi-touch screen with Retina display, the Apple iPad Air delivers a 2048 x 1536-resolution, over 3.1 million pixels and enables you capture beautiful, sharp photos. The Apple iPad Air comes in four different memory capacities â€“ 16 GB, 32 GB, 64 GB and 128 GB, letting you choose what amount of data you would like to store. Supporting Wi-Fi or Wi-Fi+4G connectivity, this Apple tablet PC makes your browsing and downloading experience very fast. Moreover, the 5 MP iSight camera on the Apple iPad Air with advanced optics improves still image and video capturing. The 1.2 MP FaceTime HD camera, featuring a backside illumination sensor, brightens up and improves your video calls overall. This Apple iPad comes in two finishes, accentuating your style - silver and space gray.",Wi-Fi,iPad Air 1st Generation,Gray,9.7in (24.64cm),,iOS,,UP to 10hr.,,,1.2 Channel Megapixel,Line In (3.5mm),Speaker(s),Rechargeable Lithium-Polymer,"Mac, PC",Retina Display,"Bluetooth 4.0, dual channel  (2.4GHz and 5GHz) and MIMO","Camera, Touch-Screen",10/22/2013,".ics, DOCX, GIF, JPG",,Multi-Touch,Apple A7,,,,,,,,,,,,,,,,,,,,,,,,,
156,http://www.ebay.com/itm/NEW-LG-G-Pad-7-0-LG-V400-8GB-Wi-Fi-7in/132349454546?epid=216990723&hash=item1ed0a468d2%3Ag%3A6WEAAOSwGx1ZvGpp,$90.00,"NEW LG G Pad 7.0  LG- V400 8GB, Wi-Fi, 7in ",https://i.ebayimg.com/images/g/6WEAAOSwGx1ZvGpp/s-l300.jpg,New,LG,0652810119962,LGV400,,Wi-Fi,Black,Tablet,Snap Dragon,1280 x 800,3.15 Megapixel,7in.,1GB,Quad Core,microSD,1GB,,Wi-Fi,7.54in (19.15cm),Wi-Fi,4.48in (11.38cm),Not Applicable,0.39in (0.99cm),8GB,0.65lb. (0.3kg),,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Cellular Phone, Color Screen, Email, Expandable Memory, GPS, MP3 Player, Touch Screen","The LG G Pad is a useful device driven by a robust 1.2 GHz processor and running on Android platform. The tablet is equipped with 8 GB memory storage. It also features a convenient 7-inch display that provides clear visuals. This LG tablet supports Wi-Fi connectivity and lets its users wirelessly surf the Web, check e-mails, or stream videos. Furthermore, the LG device has a built-in camera. Its weight is 0.65 lbs. The product is available in black.",V400,G Pad,Gray,7in (17.78cm),Not Applicable,Android,,UP to 10hr.,,,,,,,,,,,,"MP3, WAV",China,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,http://www.ebay.com/itm/Nvidia-Shield-K1-8-Tablet-16GB/132349491789?hash=item1ed0a4fa4d%3Ag%3AgbsAAOSwdPBZ0vbv,$152.50,"Nvidia Shield K1 8"" Tablet, 16GB ",https://i.ebayimg.com/images/g/gbsAAOSwdPBZ0vbv/s-l300.jpg,Used,Nvidia,,,,,,Shield K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"great condition, always in protective case (included)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,http://www.ebay.com/itm/HP-Stream-7-5709-32GB-Wi-Fi-Black-used-with-bundle/132349521262?epid=219510319&hash=item1ed0a56d6e%3Ag%3AZU0AAOSwEotZ0wHx,$59.99,"HP Stream 7 5709 32GB, Wi-Fi - Black, used (with bundle)",https://i.ebayimg.com/images/g/ZU0AAOSwEotZ0wHx/s-l300.jpg,Used,HP,0888793797273,K4F53UA#ABA,,Wi-Fi,Black,Tablet,,1280 x 800,,7in.,1GB,Quad Core,,1GB,,Wi-Fi,4.4in (11.18cm),Wi-Fi,7.59in (19.28cm),Not Applicable,0.39in (0.99cm),32GB,0.8lb. (0.36kg),,Bluetooth,"The HP Stream 7 is a useful device driven by a robust 1.8  GHz processor and running on Windows platform. The tablet is equipped with 32 GB memory storage. It also features a convenient 7-inch display that provides clear visuals. This HP tablet supports Wi-Fi connectivity and lets its users wirelessly surf the Web, check e-mails, or stream videos. Its weight is 0.8 lbs. The product is available in black.",5709,,,,,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,http://www.ebay.com/itm/ASUS-ZenPad-10-Dark-Gray-Android-Tablet-Z300M-16GB-Storage/132349542952?epid=901256322&hash=item1ed0a5c228%3Ag%3As8wAAOSwP8BZuJeQ,$199.99,ASUS ZenPad 10 Dark Gray  Android Tablet [Z300M] 16GB Storage,https://i.ebayimg.com/images/g/s8wAAOSwP8BZuJeQ/s-l300.jpg,New other (see details),ASUS,889349488522,Z500M-C1-GR,,,,,,,,,,ARM Cortex A72 A53,,4GB,,,,,,,,,,2.1GHz,,,,,,"9.7""",,Android 6.0 Marshmallow,,,,New- Opened Box.  In original packaging.,,,,,,,,,,,China,,,,,,,,,ASUS,,,,,,,,,,,,,,Quad-Core,Gaming,Power VR GX6250,64GB,Gray
160,http://www.ebay.com/itm/Samsung-Galaxy-Tab-A-10-1-16-GB-Wifi-Tablet-Black-SM-P580NZKAXAR/132349544690?epid=226820269&hash=item1ed0a5c8f2%3Ag%3A7iUAAOSwe1BZ0cjf,$329.99,"Samsung Galaxy Tab A 10.1""; 16 GB Wifi Tablet (Black) SM-P580NZKAXAR",https://i.ebayimg.com/images/g/7iUAAOSwe1BZ0cjf/s-l300.jpg,New other (see details),Samsung,0887276165769,SM-T580NZKAXAR,,"Bluetooth, USB 2.0, Wi-Fi",Black,Tablet,ARM,1920 x 1200,8 Megapixel,10.1in.,2 ChannelGB,Octa Core,,2GB,,"Bluetooth, USB 2.0, Wi-Fi",,Wi-Fi,,Not Applicable,,16GB,1.16lb. (0.52kg),,,,SM-T580,Galaxy Tab A,Black,10.1in (25.65cm),,Android,,UP to 13hr.,,"New- Opened Box, Not in the Original Packaging.  Please note that this does not come with an S Pen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,http://www.ebay.com/itm/Samsung-Tab-3/132349590739?epid=219581308&hash=item1ed0a67cd3%3Ag%3Amr4AAOSwSxlZ0yIw,$65.00,Samsung Tab 3 ,https://i.ebayimg.com/images/g/mr4AAOSwSxlZ0yIw/s-l300.jpg,Used,Samsung,0887276967974,SMT530NYKAXAR,,Bluetooth,,Tablet,Samsung,,,10in.,,,,,,,,Wi-Fi,,Not Applicable,,,,,,,,Galaxy Tab 3,Black,,,,"Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, Color Screen, Email",,,All parts working. Minor scratches on the back screen. Front and rear camera in working condition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,http://www.ebay.com/itm/Apple-iPad-Mini-1st-Generation-16GB-Blk-Bundled-LIFEPROOF-CASE-Great-Condition/132350006228?hash=item1ed0acd3d4%3Ag%3APIoAAOSwk%7ENZxmun,$115.00,Apple iPad Mini 1st Generation 16GB Blk Bundled + LIFEPROOF CASE Great Condition,https://i.ebayimg.com/images/g/PIoAAOSwk~NZxmun/s-l300.jpg,Used,Apple,,,,,,Tablet,,,,7.9in.,,,,,,,,,,,,16GB,,,,,,iPad mini 1st Generation,Black,,,iOS,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,http://www.ebay.com/itm/Apple-iPad-mini-16GB-Wi-Fi-7-9in-Silver/132350087202?hash=item1ed0ae1022%3Ag%3AzwYAAOSwhlZZ05Gg,$5.50,"Apple iPad mini 16GB, Wi-Fi, 7.9in - Silver",https://i.ebayimg.com/images/g/zwYAAOSwhlZZ05Gg/s-l300.jpg,Used,Apple,0885909846290,MF432LL/A,,Wi-Fi,Space Gray,Tablet,Apple,1024 x 768,5 Megapixel,7.9in.,512MB,Dual Core,,512MB,Lightning connector,Wi-Fi,0.28 oz.in (0.72cm),Wi-Fi,7.87in (20cm),Not Applicable,5.3in (13.47cm),16GB,0.68lb. (0.308kg),,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Built-in dictionary, Email, HD, MPEG-4 Video Player, Touch Screen, Video Recorder, Web Browser","Tablets offer the power of a laptop computer to connect to the Internet with the convenience of added portability. Easily down load eBooks, stream videos, or check on the latest digital games while you're on the go with this Apple iPad mini MF432LL tablet. Having set up retail locations worldwide, Apple is a brand known globally for its innovative line of high-quality products. Keep images, video, music and games close at hand while on the go thanks to this tablet's convenient 16 GB storage capacity. Get quick directions, respond to emails or simply browse the web, thanks to the innovative and sophisticated Apple iOS operating system. Offering good resolution and portability, the 7.9 in / 20.1 cm screen is great for reading and viewing digital material at work or home. Screen image quality is an important factor in selecting a tablet. The 1024 x 768 resolution is an industry standard and provides excellent viewing of graphics and text for e-books, web pages and multimedia. Equipped with a handy front camera function, this tablet can be used to videoconference with business colleagues or reconnect with faraway family and friends. Fire up any app on this tablet by utilizing its Wi-Fi connectivity; all that's required is connecting to an available network.",Wi-Fi,iPad mini 1st Generation,Gray,7.9in (20.07cm),,iOS,,UP to 10hr.,,,1.2 Channel Megapixel,Microphone,Speaker(s),Rechargeable Lithium-Polymer,"Mac, PC",LED,"Bluetooth, Built-in Wireless, WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",Touch-Screen,10/23/2012,"DOCX, GIF, JPG",,Multi-Touch,Apple A5,,,,,,,,,,,,,,,,,,,,,,,,,
