,ItemLink,Price,Name,Image,Condition,Seller Notes,MPN,UPC,Type,Processor Speed,Brand,Memory,Model,Hard Drive Capacity,Product Line,Graphics Processing Type,Operating System Edition,Storage Type,Operating System,Color,Screen Size,Hardware Connectivity,Processor Type,Optical Drive,Bluetooth,HDMI,Height,Input Voltage,Depth,Keyboard Localization,Display Screen Type,Manufacturer,Ethernet Technology,Flash Memory Capacity,Network (RJ-45),Front Camera/Webcam,Number of Batteries,Front Camera/Webcam Resolution,Number of Cells,Graphics Controller Manufacturer,Number of USB 3.0 Ports,Graphics Controller Model,Graphics Memory Accessibility,Graphics Memory Technology,Country of Origin,Display Screen Technology,Memory Technology,Energy Star,Environmental Certification,Number of USB 3.1 Ports,Environmentally Friendly,Operating System Architecture,Operating System Platform,Maximum Battery Run Time,DisplayPort,Finger Print Reader,Graphics Memory Capacity,Focus Modes,Cellular Data Connectivity Technology,Cellular Generation,Internet Connectivity,Resolution,RAM,Storage Capacity,Additional Ports,Optical Drive Type,Bit Rate,Primary Graphics Card,Keyboard Language,USB Ports,Wifi,Features,Country/Region of Manufacture,Release Year,SSD Capacity,Bundle Listing,Near Field Communication,Touch Screen,CD/DVD Drive,Processor Core,Processor Manufacturer,Processor Model,Original Charger,3G Sim Card slot,BlueTooth,WWAN Compatible,Integrated Webcam,Display Adapters,Screen Resolution,On-Site Warranry,Manufacturer warranty,EAN,ISBN,Item Condition,Storage capacity,Keyboard Type,Touch Screen Function,WWAN,WiFi,Serial Number,Manufacturer Warranty,OS Installed,Wireless Card,Mpn,Marque,Additional Features,Recovery Partition,SKU,Product Type,Total Number of USB Ports,Processor Generation,Standard Memory,Solid State Drive Capacity,Product Family,Wireless LAN,Weight (Approximate),Product Series,Brand Name,caractéristiques,Numéro de pièce fabricant,Colour,Memory (RAM),Laptop Size,Supplémentaires caractéristiques,Dimension disque dur,Modèle processeur,Dimensions de l'écran,Mémoire (RAM),Marque processeur,Garantie,Fonctionnalité Additionelle,Neuf/Usagé,Conditions,Vitesse du processeur,Lecteur et/ou graveur,RAM Technology,CPU,Display resolution,Hard Drive 1,RAM Capacity,OS,RAM 6GB,Core,Screen resolution,Screen size,CPU Series,Single camera,Graphics Card Frequency,Graphics Chipset,WIFI 802.11b/g/n/ac,Hard Disk Memory,Form Factor,Battery Chemistry,Battery Capacity,Flash Memory,Maximum Power Supply Wattage,Backlight Technology,Number of Battery Cells,Primary Drive,Processor Configuration,Caractéristiques Additionelle,Series,Lenovo charger included,3G Sim Card Slot,WWAN compatible,Microsoft Office 2013 Pro,ISKU,Country of Manufacture,Warranty,Graphics Card,Mini DisplayPort,Hard Drive Caddy,AC Adapter,Battery,Hard Drive,RAM memory,Processor,Character,Size,Recommended Ages,Graphics Type,OS DOS,RAM 4GB,Screen type,Battery Type,CPU Intel Celeron J1900,Standby time,Display Ratio,Bandwidth,Support standard,Frequency,Mémoire RAM,Taille de l'écran,Capacité de stockage,Type de processeur,Système d'exploitation,Fast Fulfillment,Stock ID,Memory Card Supported,Aspect Ratio,Memory Card Reader,Technology,RF connector,DUAL-510 input I/F,battey,Media Drive,Hybrid Hard Drive Capacity,Size Type,Graphic Card,Wireless,Warranty - Parts,Warranty - Labor,Product Model,Flash,Gateway Tablet PC,Graphic Processor,Memory RAM,Charger,Screen Resolutions,Wireless Type,Average Battery Life (in hours),Item Weight,Processor Count,Flash Memory Size,Graphics Coprocessor,Card Description,Touchscreen,Storage Caopacity,Controller Platform,WWAN Supported,Wireless LAN Standard,
180,http://www.ebay.com/itm/Dell-Latitude-E6510-15-6-Laptop-2-67GHz-Core-i7-2gb-DVD-RW-Locked-BIOS/311973751526?epid=131639980&hash=item48a315aae6%3Ag%3AJKgAAOSwED5Z1Rgz,$79.99,"Dell Latitude E6510 15.6"" Laptop | 2.67GHz Core i7 | 2gb | DVD-RW | Locked BIOS",https://i.ebayimg.com/images/g/JKgAAOSwED5Z1Rgz/s-l300.jpg,Used,This unit has been tested to successfully power on and boot to the BIOS screen.,Latitude E6510,Does not apply,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,http://www.ebay.com/itm/Dell-Chromebook-3180-11-6-LCD-Chromebook-Intel-Celeron-N3060-Dual-core-83C80/122738119091?hash=item1c93c311b3%3Ag%3AyIAAAOSw62VZ0%7EJj,$179.99,"Dell Chromebook 3180 11.6"" LCD Chromebook Intel Celeron N3060 Dual-core 83C80",https://i.ebayimg.com/images/g/yIAAAOSw62VZ0~Jj/s-l300.jpg,New other (see details),,83C80,Does not apply,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,http://www.ebay.com/itm/Rexroth-IndraControl-VPP-21-VPP21-1/222656262439?hash=item33d758f127%3Ag%3A%7ERUAAOSwzaJX6ppv,$1,75,Rexroth IndraControl VPP 21 VPP21.1,https://i.ebayimg.com/images/g/~RUAAOSwzaJX6ppv/s-l300.jpg,Used,,VPP21.1,Does not apply,,,REXTOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,http://www.ebay.com/itm/Uglydoll-Clip-On-Gato-Deluxe-4-Inch-Plush-Key-Chain-David-Horvath-Sun-Min-Kim/381643185545?epid=219700943&hash=item58dbb4dd89%3Ag%3A4s0AAOSwqu9U9PlR,$6.95,Uglydoll Clip-On Gato Deluxe 4-Inch Plush Key Chain -David Horvath & Sun Min Kim,https://i.ebayimg.com/images/g/4s0AAOSwqu9U9PlR/s-l300.jpg,New,,20211,826451202110,Plush Backpack Clip/ Key Chain,,Lenovo,,,,,,,,,,,,,,,,,,,,,Pretty Ugly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826451202110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clip-on~Keychain,,,,,,,,,,,,,,,,Gato Deluxe,4-Inch,For all ages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,http://www.ebay.com/itm/1088-Netbook-10-1-WM8880-Dual-Core-1-5GHz-WSVGA-Screen-4-GB-WIFI-Camera-Black/232414208470?hash=item361cf761d6%3Ag%3ADaQAAOSwa51ZbXmL,$79.95,"1088 Netbook 10.1"" WM8880 Dual Core 1.5GHz WSVGA Screen 4 GB WIFI Camera Black",https://i.ebayimg.com/images/g/DaQAAOSwa51ZbXmL/s-l300.jpg,New,,Does Not Apply,Does Not Apply,,1.50GHz,Unbranded,4GB,WM8880,512MB,,,,,Google Android 4.2,Black,10.1in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,http://www.ebay.com/itm/Samsung-X20-XVM-1860-NP-X20C005-SEG-Intel-Pentium-M-1-86GHz-CPU-2GB-RAM/222108054155?hash=item33b6abf28b%3Ag%3A5LQAAOSwa-dWkxHq,$79.71,Samsung X20 XVM 1860, NP-X20C005/SEG, Intel Pentium M 1.86GHz CPU, 2GB RAM,https://i.ebayimg.com/images/g/5LQAAOSwa-dWkxHq/s-l300.jpg,Used,Please refer to pictures and to the item description. As pictured.,NP-X20C005/SEG,Does not apply,Notebook/Laptop,1.86GHz,Samsung,2GB,X20,60GB,X20,ATI RV410,1.0.7,,Kali Linux,Silver,15in.,,Intel Celeron M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,http://www.ebay.com/itm/Dell-Latitude-E4310-13-3-Laptop-2-67GHz-Core-i7-1gb-DDR3-DVD-RW/132351572679?epid=140646252&hash=item1ed0c4bac7%3Ag%3A030AAOSwC%7EdZ1Rgw,$99.99,"Dell Latitude E4310 13.3"" Laptop | 2.67GHz Core i7 | 1gb DDR3 | DVD-RW",https://i.ebayimg.com/images/g/030AAOSwC~dZ1Rgw/s-l300.jpg,Used,This unit has been tested to successfully power on and boot to the BIOS screen.,Latitude E4310,Does not apply,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,http://www.ebay.com/itm/DEEQ-A7-14-0-Notebook-DOS-OS-Intel-Celeron-64bit-Quad-Core-4GB-1000GB-500GB-HDD/122616909510?hash=item1c8c898ec6%3Am%3Am-ViXS7O-eUIBu4g37XAkSg&var=,$232.99 to $250.99,DEEQ A7 14.0” Notebook DOS OS Intel Celeron 64bit Quad Core 4GB+1000GB/500GB HDD,https://i.ebayimg.com/images/g/ESgAAOSwiX5ZeAZA/s-l300.jpg,New,,Does Not Apply,,Notebook,,DEEQ,4GB,DEEQ A7,,,,,DDR3,,,14.0in.,USB 1.0/1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366 x 768,,,0.3MP,,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated Graphics,CPU Brand: Intel,RAM Type: DDR3,LED,7.4V / 4500mAh,Core: 2.0GHz,Quad Core,3 hours,16:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,http://www.ebay.com/itm/ORDINATEUR-PORTABLE-DELL-LATITUDE-D630-REMIS-A-NEUF-STOCK-FACTURE-WIFI/282415620139?hash=item41c148602b%3Ag%3AjL0AAOxyUgtTKIsG,$184.97,ORDINATEUR PORTABLE DELL LATITUDE D630 REMIS À NEUF STOCK FACTURE WIFI,https://i.ebayimg.com/images/g/jL0AAOxyUgtTKIsG/s-l300.jpg,Seller refurbished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,Bluetooth,,,,,Cadeaux : psu & batterie,80 gb,Core duo,"14,1"" écran large",1 gb,Intel,Garanti 90 jours - facturable,Sans fil intégré/bluetooth,D'occasion/remis à neuf,Révisé/prêt all'uso avec programmes,,Dvd/ cd-rw combo,,,,,,,,,,,,,,,,,,,,,,,,,,Processeur : dual core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,http://www.ebay.com/itm/ORDINATEUR-PORTABLE-HP-ELITEBOOK-2570P-i5-BLUETOOTH-WIFI-WEBCAM-MASTERIZ-DVD/282460958272?hash=item41c3fc2e40%3Ag%3AQ3cAAOSwR29ZCJKW,$266.40,ORDINATEUR PORTABLE HP ELITEBOOK 2570P,i5,BLUETOOTH,WIFI,WEBCAM,MASTERIZ.DVD,,https://i.ebayimg.com/images/g/Q3cAAOSwR29ZCJKW/s-l300.jpg,Seller refurbished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,2570p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,http://www.ebay.com/itm/CTL-J4-Chromebook-11-6-4GB-16GB-Wifi-N-Bluetooth-Education-NBCJ4/112582399824?hash=item1a366f1750%3Ag%3APPYAAOSw3pVZzljH,$99.99,"CTL J4 Chromebook 11.6"" 4GB 16GB Wifi-N Bluetooth Education NBCJ4+",https://i.ebayimg.com/images/g/PPYAAOSw3pVZzljH/s-l300.jpg,New other (see details),,NBCJ4+,Does not apply,,,CTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,http://www.ebay.com/itm/ORDINATEUR-PORTABLE-DELL-LATITUDE-D630-REMIS-A-NEUF-STOCK-FACTURE-WIFI/282415620139?hash=item41c148602b%3Ag%3AjL0AAOxyUgtTKIsG,$184.97,ORDINATEUR PORTABLE DELL LATITUDE D630 REMIS À NEUF STOCK FACTURE WIFI,https://i.ebayimg.com/images/g/jL0AAOxyUgtTKIsG/s-l300.jpg,Seller refurbished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,Bluetooth,,,,,Cadeaux : psu & batterie,80 gb,Core duo,"14,1"" écran large",1 gb,Intel,Garanti 90 jours - facturable,Sans fil intégré/bluetooth,D'occasion/remis à neuf,Révisé/prêt all'uso avec programmes,,Dvd/ cd-rw combo,,,,,,,,,,,,,,,,,,,,,,,,,,Processeur : dual core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,http://www.ebay.com/itm/ORDINATEUR-PORTABLE-HP-ELITEBOOK-2570P-i5-BLUETOOTH-WIFI-WEBCAM-MASTERIZ-DVD/282460958272?hash=item41c3fc2e40%3Ag%3AQ3cAAOSwR29ZCJKW,$266.40,ORDINATEUR PORTABLE HP ELITEBOOK 2570P,i5,BLUETOOTH,WIFI,WEBCAM,MASTERIZ.DVD,,https://i.ebayimg.com/images/g/Q3cAAOSwR29ZCJKW/s-l300.jpg,Seller refurbished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,2570p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,http://www.ebay.com/itm/CTL-J4-Chromebook-11-6-4GB-16GB-Wifi-N-Bluetooth-Education-NBCJ4/112582399824?hash=item1a366f1750%3Ag%3APPYAAOSw3pVZzljH,$99.99,"CTL J4 Chromebook 11.6"" 4GB 16GB Wifi-N Bluetooth Education NBCJ4+",https://i.ebayimg.com/images/g/PPYAAOSw3pVZzljH/s-l300.jpg,New other (see details),,NBCJ4+,Does not apply,,,CTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,http://www.ebay.com/itm/HP-EliteBook-8460P-Laptop-i5-2520M-4GB-1TB-Win-7-Pro-1-Yr-Wty-B-v-BBW/192259094400?epid=3006256826&hash=item2cc388f780%3Ag%3AaysAAOSwx0tZekwm,$194.99,HP EliteBook 8460P Laptop  i5-2520M 4GB 1TB Win 7 Pro 1 Yr Wty B v.BBW,https://i.ebayimg.com/images/g/aysAAOSwx0tZekwm/s-l300.jpg,Seller refurbished,"""Professionally Reconditioned with 1 Year Laptop and 90 Day Battery Warranty - All our laptops go through intensive testing by Certified Technicians and professional software.  They may have minor cosmetic scratches or scuffs on the bezel or casings, but overall in excellent cosmetic condition including the screen which is free from bruising, dead pixels or scratches. We guarantee at least 1 hour of battery life with normal use.""",8460P,741533694242,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,http://www.ebay.com/itm/Dell-Latitude-D800-Laptop-Computer-SALE-160-00/282673419383?hash=item41d0a61477%3Ag%3A6gcAAOxy4dNS74Iq,$160.00,Dell Latitude D800 Laptop Computer/ SALE $ 160.00,https://i.ebayimg.com/images/g/6gcAAOxy4dNS74Iq/s-l300.jpg,Used,,,,,1700,Dell,,,40,,,,,Windows XP Home,,15,,Intel Celeron M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DVD-ROM,Single Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,http://www.ebay.com/itm/HP-EliteBook-8440W-Laptop-i5-560M-4GB-1TB-Win-7-Pro-1-Yr-Wty-B-v-AAW/192105214492?epid=563164728&hash=item2cba5cf21c%3Ag%3Acp0AAOSwCU1Yozms,$219.99,HP EliteBook 8440W Laptop  i5-560M 4GB 1TB Win 7 Pro 1 Yr Wty B v.AAW,https://i.ebayimg.com/images/g/cp0AAOSwCU1Yozms/s-l300.jpg,Seller refurbished,Professionally Reconditioned with 1 Year Laptop and 90 Day Battery Warranty - All our laptops go through intensive testing by Certified Technicians and professional software.  They may have minor cosmetic scratches or scuffs on the bezel or casings, but overall in excellent cosmetic condition including the screen which is free from bruising, dead pixels or scratches. We guarantee at least 1 hour of battery life with normal use.,8440W,643956197167,Notebook,,HP,,8440W,1TB,EliteBook,Integrated/On-Board Graphics,Professional,HDD (Hard Disk Drive),Windows 7,,"14""",,Intel Core i5 1st Gen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643956197167,,,,,,,,,,Windows 7 Pro 64-Bit,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,http://www.ebay.com/itm/HP-Folio-9480m-14-Laptop-Notebook-2-00GHZ-Core-i5-2GB-DDR3-B-Grade-no-battery/132352587096?hash=item1ed0d43558%3Ag%3A6ZIAAOSwCbtZ1juw,$174.99,"HP Folio 9480m 14"" Laptop/Notebook 2.00GHZ Core i5 2GB DDR3 (B-Grade no battery)",https://i.ebayimg.com/images/g/6ZIAAOSwCbtZ1juw/s-l300.jpg,Used,This laptop is used and is in good working order. There may be some scuffs and scratches throughout the casing with minor discoloration, cracks and dents. The screen does not have scratches, burns, blurriness, lines or shadows. This laptop does have a valid Windows COA. This system does NOT include AC power adapter, battery, hard drive, or any other accessories.,9480m,Does Not Apply,Notebook/Laptop,2.00GHz,HP,2GB,9480m,Not Included,Folio,,,,Not Included,,"14""",,Intel Core i5 4th Gen.,Not Included,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included,Not Included,Not Included,Not Included,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,http://www.ebay.com/itm/NEW-2016-Dell-15-6-TOUCH-screen-Gaming-Laptop-A10-8700-3-20-GHz-8GB-1TB-R6-Gfx/141641138123?hash=item20fa783fcb%3Ag%3AVK8AAOSwP%7EtW6rxy,$549.00,"NEW 2016 Dell 15.6"" TOUCH screen Gaming Laptop A10-8700 3.20 GHz!/8GB/1TB/R6 Gfx",https://i.ebayimg.com/images/g/VK8AAOSwP~tW6rxy/s-l300.jpg,New,,Does Not Apply,Does not apply,Notebook,3.20 GHz,Dell,8GB,5555,1 TB,Inspiron,Integrated/On-Board Graphics,Home,HDD (Hard Disk Drive),Windows 10,Silver,"15.6""",HDMI, USB 2.0, USB 3.0,AMD Fusion A10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlit Keyboard, Built-in Webcam, Touchscreen,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,http://www.ebay.com/itm/Dell-Latitude-E6430-ATG-14-Core-i5-3340M-2-70GHz-4GB-NO-HD-OS-Adapter-WORN/272857153055?hash=item3f878dbe1f%3Ag%3AN0oAAOSwKt5ZlJuR,$89.00,"Dell Latitude E6430 ATG 14"" Core i5-3340M 2.70GHz 4GB NO HD/OS/Adapter WORN",https://i.ebayimg.com/images/g/N0oAAOSwKt5ZlJuR/s-l300.jpg,Used,No HDD/OS/adapter. Various levels of cosmetic wear on the lid and body, including some noticeable scratches and wear (shown), but nothing that affects use. Mousepad has some shine, and hinges may be slightly loose. LCD has no major wear. Fully tested and functional.,,,Notebook/Laptop,2.70GHz,Dell,4GB,E6430 ATG,,Latitude,,,,Not Included,,14in.,,Intel Core i5 3rd Gen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,http://www.ebay.com/itm/PANASONIC-CF-30-TOUGHBOOK-1-6GHZ-4GB-RAM-160GB-HD-LAPTOP-CF30-TOUGH-BOOK-1185/253122885989?hash=item3aef4cb965%3Ag%3As8QAAOSwxbtZoHB0,$269.50,PANASONIC CF-30 TOUGHBOOK 1.6GHZ 4GB RAM 160GB HD LAPTOP CF30 TOUGH BOOK #1185,https://i.ebayimg.com/images/g/s8QAAOSwxbtZoHB0/s-l300.jpg,Seller refurbished,Very Good Condition, only 3,220 hours! Fully Tested, Works Perfectly!,,,Notebook/Laptop,1.60GHz,Panasonic,4GB,CF-30,160GB,Toughbook,,,,,Silver,13.3in.,,Intel Core 2 Duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlit Keyboard, Touchscreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,http://www.ebay.com/itm/1-TOSHIBA-SATELLITE-M20-BUSINESSLAPTOP-NOTEBOOK-DVD-CDRW-1-3GHZ-40GB-512MB-WIFI/152656696010?hash=item238b0c52ca%3Ag%3ANesAAMXQXZZRdyQv,$60.91,1 TOSHIBA SATELLITE M20 BUSINESSLAPTOP NOTEBOOK DVD/CDRW 1.3GHZ 40GB 512MB WIFI,https://i.ebayimg.com/images/g/NesAAMXQXZZRdyQv/s-l300.jpg,Used,,,,,1.3 GHZ,,512 MB,,40 GB,Satellite,,,,,,,,Intel Centrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,http://www.ebay.com/itm/HP-ProBook-6470b-14-Laptop-2-6GHz-Core-i5-3320M-4gb-DDR3-320gb-DVD-RW/382243230540?epid=170463668&hash=item58ff78d34c%3Ag%3AdtkAAOSwlp1Z1RhC,$109.99,"HP ProBook 6470b 14"" Laptop | 2.6GHz Core i5-3320M | 4gb DDR3 | 320gb | DVD-RW",https://i.ebayimg.com/images/g/dtkAAOSwlp1Z1RhC/s-l300.jpg,Used,This unit has been tested to successfully power on and boot to the BIOS screen.,ProBook 6470b,Does not apply,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
