,ItemLink,Price,Name,Image,Condition,Model,UPC,Brand,EAN,MPN,Type,Product Line,Operating System,Screen Size,Operating System Edition,Processor Speed,Processor Type,Graphics Processing Type,Memory,Storage Type,Color,Features,Hard Drive Capacity,Seller Notes,Memory (RAM),Primary Drive,Processor Configuration,Storage,Hardware Connectivity,Optical Drive,SSD Capacity,Accessories,Release Year,Resolution,RAM,Display Technology,Monitor Screen Size,Weight,Dimensions,Recovery Tool,AirPort Extreme wireless LAN (802.11a/b/g/n),Bluetooth,Product Family,Webcam / Mic,GPU/Video Card,Manufacturer warranty,Bundle Listing,Country/Region of Manufacture,OS notice,Solid State,Backlit Keyboard,Graphics,WiFi Wireless,Battery AC Adapter,Condition Note,Condition Description,Shell Condition,Hard Drive CD DVD,weight,OS,Performance,Item Condition,Storage capacity,Touch Screen Function,Serial Number,Country of Manufacture,Charger Included,ProcessorType&Speed,ItemIncluded1,Notes3,R2 Condition,Memory RAM,Manufacturer,Processor,Warranty - Parts,Warranty - Labor,Manufacturer Warranty,HDD Caddy,Battery,CPU Model,Storage Expansion,SSD,Screen Resolution,Marque,Numéro de pièce fabricant,REF,Modèle,Country Of Manufacture,Release Date_Display,Title,location,ID,Outlets,Processor Model,Unit of Measure,Product Type,Maximum Memory,Processor Supported,Brand Name,Graphics Memory Accessibility,DisplayPort,Connectivity,ScreenSize,Keyboard Type,WWAN,WiFi,CF-30 / CF 31 CADDY GENUINE,Contract,Compatible Brand,DVDRW,Items Included,COLOR,Touchscreen,SKU,sku,DELL LATITUDE,Hard Drive,Processor Manufacturer,Product Model,Solid State Drive,Manufacturer Part Number,ISBN,Number of Cells,Weight (Approximate),Product Series,Standard Memory,Solid State Drive Capacity,Graphics Controller Model,HDMI,Hard Drive Type,Bundled Items,Graphics Card,OperatingSystem,Binding,ProductGroup,HardwarePlatform,Charger,Size,Style,Capacity
33,http://www.ebay.com/itm/LG-15U470-GR3NK-Laptop-Super-Light-Weight-Ultrabooks-15U470-Series/152567651837?hash=item2385bd9dfd%3Ag%3AXyMAAOSwX9FZLovC,$976.50,LG 15U470-GR3NK Laptop / Super Light Weight / Ultrabooks 15U470 Series,https://i.ebayimg.com/images/g/XyMAAOSwX9FZLovC/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,http://www.ebay.com/itm/LG-15U470-GR5MK-Laptop-Super-Light-Weight-Ultrabooks-15U470-Series/152567651889?hash=item2385bd9e31%3Ag%3AFcQAAOSwIQdZLovF,"$1,041.11",LG 15U470-GR5MK Laptop / Super Light Weight / Ultrabooks 15U470 Series,https://i.ebayimg.com/images/g/FcQAAOSwIQdZLovF/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,http://www.ebay.com/itm/LG-15U470-KA55K-Laptop-Super-Light-Weight-Ultrabooks-15U470-Series/152567651918?hash=item2385bd9e4e%3Ag%3AnEgAAOSwBt5ZLovI,"$1,290.90",LG 15U470-KA55K Laptop / Super Light Weight / Ultrabooks 15U470 Series,https://i.ebayimg.com/images/g/nEgAAOSwBt5ZLovI/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,http://www.ebay.com/itm/LG-15U470-KA75K-Laptop-Super-Light-Weight-Ultrabooks-15U470-Series/152567651934?hash=item2385bd9e5e%3Ag%3AjTsAAOSwZ4dZLovJ,"$1,607.06",LG 15U470-KA75K Laptop / Super Light Weight / Ultrabooks 15U470 Series,https://i.ebayimg.com/images/g/jTsAAOSwZ4dZLovJ/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,http://www.ebay.com/itm/LG-15U470-KA7NK-Laptop-Super-Light-Weight-Ultrabooks-15U470-Series/152567651953?hash=item2385bd9e71%3Ag%3ATBgAAOSwEHpZLovN,"$1,456.13",LG 15U470-KA7NK Laptop / Super Light Weight / Ultrabooks 15U470 Series,https://i.ebayimg.com/images/g/TBgAAOSwEHpZLovN/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,http://www.ebay.com/itm/Lenovo-i-Slimbook-110S-CPU-N3060-Blue-Intel-Celeron-N3060-International-Ve/152622295626?hash=item2388ff6a4a%3Ag%3AWtwAAOSwJq1ZZxlc,$365.37,Lenovo i-Slimbook 110S CPU-N3060 / Blue / Intel Celeron N3060 / International Ve,https://i.ebayimg.com/images/g/WtwAAOSwJq1ZZxlc/s-l500.jpg,New,,Does not apply,LENOVO,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,http://www.ebay.com/itm/Lenovo-i-Slimbook-110S-CPU-N3060-White-Intel-Celeron-N3060-International-V/152653781330?hash=item238adfd952%3Ag%3AL9EAAOSwlxhZiE8Y,$375.73,Lenovo i-Slimbook 110S CPU-N3060 / White / Intel Celeron N3060 / International V,https://i.ebayimg.com/images/g/L9EAAOSwlxhZiE8Y/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,http://www.ebay.com/itm/1-HP-COMPAQ-NC6120-BUSINESS-LAPTOP-NOTEBOOK-1-6GHZ-DVD-CD-RW-LAPTOP-WIFI-AS-IS/152656695984?hash=item238b0c52b0%3Ag%3AaMcAAOxypNtShWqF,$37.91,1 HP COMPAQ NC6120 BUSINESS LAPTOP NOTEBOOK 1.6GHZ DVD/CD-RW LAPTOP WIFI AS IS,https://i.ebayimg.com/images/g/aMcAAOxypNtShWqF/s-l500.jpg,For parts or not working,,,,,,,,NONE,,,1600 MHZ 1.6GHZ,"Intel Pentium M, Centrino",,,,,,40 GB,"LAPTOP FREEZES ALL THE TIME, LOOK LIKE SOMETHING LOOSEN OR HAVE A BAD CONNECTION, NOT SURE.",256 MB,DVD/CD-RW COMBO DRIVE,Single Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,http://www.ebay.com/itm/Used-Broken-HP-Series-PP2090-Compaq-NC6000-Windows-XP-Laptop-Computer-Parts/152724372531?hash=item238f14fc33%3Ag%3A-o4AAMXQuCdTiRLB,$23.99,Used Broken HP Series PP2090 Compaq NC6000 Windows XP Laptop Computer Parts,https://i.ebayimg.com/images/g/-o4AAMXQuCdTiRLB/s-l500.jpg,For parts or not working,NC6000,Does not apply,Compaq,,,Laptop,,Windows XP,"14""",,,Intel Pentium M,,,,,,,"This item shows overall wear including scratches, discoloration, staining, scuff marks found, wear to the mouse knob, and dirtiness found; this item is not currently in working condition and this item does not come with any cords or accessories.",,,,U39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,http://www.ebay.com/itm/LENOVO-I-SlimBook-100S-11-6-inches-Mini-Laptop-Navy-Blue/161850434161?hash=item25af09a271%3Ag%3A05YAAOSwx%7EJWFMQY,$265.96,LENOVO I-SlimBook 100S 11.6 inches - Mini Laptop [Navy Blue],https://i.ebayimg.com/images/g/05YAAOSwx~JWFMQY/s-l500.jpg,New,,Does not apply,LENOVO,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,http://www.ebay.com/itm/SAMSUNG-Notebook9-NT900X3L-K78S-Ultra-Lite-Laptop-Windows10/161959080214?hash=item25b5837116%3Ag%3AuC4AAOSwKtlWps2G,"$1,574.72",[SAMSUNG] Notebook9 NT900X3L-K78S Ultra Lite Laptop Windows10,https://i.ebayimg.com/images/g/uC4AAOSwKtlWps2G/s-l500.jpg,New,,Does not apply,Samsung,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,http://www.ebay.com/itm/SAMSUNG-Notebook-9-NT900X3L-K58S-13-3-0-84Kg-Core-i5-6200U/161959082051?hash=item25b5837843%3Ag%3AuC4AAOSwKtlWps2G,"$1,305.99",[SAMSUNG] Notebook 9 NT900X3L-K58S 13.3 0.84Kg Core i5 6200U,https://i.ebayimg.com/images/g/uC4AAOSwKtlWps2G/s-l500.jpg,New,,Does not apply,Samsung,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,http://www.ebay.com/itm/HP-ALL-IN-ONE-PC-20-E000KR-2GB-32GB-USB-3-0-HDMI/161999844740?hash=item25b7f17584%3Ag%3AbK8AAOSwZQxW3UmW,$373.76,HP ALL-IN-ONE PC 20-E000KR 2GB 32GB USB 3.0 HDMI,https://i.ebayimg.com/images/g/bK8AAOSwZQxW3UmW/s-l500.jpg,New,,Does not apply,HP,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,http://www.ebay.com/itm/Samsung-NT910S3L-K14PS-13-3-1-34kg-128-GB-SSD-Win-10/162197825283?epid=2118735317&hash=item25c3be6703%3Ag%3AxOQAAOSwGtRX0-I0,$730.66,"Samsung NT910S3L-K14PS 13.3"" 1.34kg 128 GB SSD Win 10 ",https://i.ebayimg.com/images/g/xOQAAOSwGtRX0-I0/s-l500.jpg,New,,Does not apply,Samsung,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,http://www.ebay.com/itm/Acer-ASPIRE-V3-372-128GB-Edelweiss-SSD-128GB-Laptop-Pentium-13-3/152159293669?hash=item236d6690e5%3Ag%3AltYAAOSweWVXfz30,$678.70,"Acer ASPIRE V3-372 128GB Edelweiss / SSD 128GB / Laptop / Pentium / 13.3""",https://i.ebayimg.com/images/g/ltYAAOSweWVXfz30/s-l500.jpg,New,,Does not apply,Acer,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,http://www.ebay.com/itm/LG-Ultra-PC-15UD560-GX3FK-Core-i3-6100U-Ram-8G-DDR3L-USB-3-0-Dual-core/152317399078?hash=item2376d31026%3Ag%3A4ecAAOSwo4pYKWwB,$801.48,LG Ultra PC 15UD560-GX3FK / Core i3-6100U / Ram 8G / DDR3L / USB 3.0 / Dual-core,https://i.ebayimg.com/images/g/4ecAAOSwo4pYKWwB/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,http://www.ebay.com/itm/LG-All-Day-Gram-15-Laptop-15ZD970-GX3SK-OS-Excluded-I-3-7100-U-DDR4-8G/152406809775?hash=item237c275caf%3Ag%3ANqcAAOSw9GhYhVhE,"$1,436.87","LG All Day Gram 15"" Laptop / 15ZD970-GX3SK / OS Excluded / I-3 7100(U) / DDR4 8G",https://i.ebayimg.com/images/g/NqcAAOSw9GhYhVhE/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,http://www.ebay.com/itm/Computer-Equipment-Auto-Fleet-Asset-Sales-Tracking-Inventory-Database-Software/201046260664?hash=item2ecf4a7bb8%3Ag%3Ayp8AAOxyVaBS8WTD,$39.99,Computer Equipment Auto Fleet Asset Sales Tracking Inventory Database Software,https://i.ebayimg.com/images/g/yp8AAOxyVaBS8WTD/s-l500.jpg,New,DDMS,Does not apply,DDMS,,DDMS,,DDMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,http://www.ebay.com/itm/HP-LAPTOP-ELITEBOOK-OFFICE-2016-WINDOWS-8-1-PRO-WEBCAM-CORE-i5-DVDRW-500GB-HD/322762216960?hash=item4b26209600%3Ag%3AqBsAAOSwF7hZz6qm,$278.99,HP LAPTOP ELITEBOOK  *OFFICE 2016* WINDOWS 8.1 PRO WEBCAM CORE i5 DVDRW 500GB HD,https://i.ebayimg.com/images/g/qBsAAOSwF7hZz6qm/s-l500.png,Seller refurbished,8470P,,HP,,Does Not Apply,Laptop / Notebook,EliteBook,Windows 8.1 PRO,"14.1""",PRO,2.60GHz - 3.30GHz (Max Turbo Frequency),Intel Core i5 3rd Gen.,,8GB DDR3 (Expandable to 16GB DDR3),,,Built-in Webcam,500GB,"You will receive an excellent condition HP EliteBook that is fully tested, fully operational and in excellent working condition. The unit may show typical cosmetic wear such as light scuff marks or light scratches. Unlike other retailers, you WILL receive a laptop with a NEW battery and AUTHENTIC copy of Windows Pro & Office 2016 with a COA (Certificate of Authenticity) attached.",,,,,"DisplayPort, USB 2.0, USB 3.0",DVD-RW (Multi Recorder),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,http://www.ebay.com/itm/HP-EliteBook-8460p-14-HD-LED-Laptop-2nd-Gen-i5-2-50GHz-8GB-512GB-SSD-DVDRW-Win7/281952187729?hash=item41a5a8f551%3Ag%3A0oEAAOSwB4NW1emv,$365.00,"HP EliteBook 8460p 14"" HD LED Laptop 2nd Gen i5 2.50GHz 8GB 512GB SSD DVDRW Win7",https://i.ebayimg.com/images/g/0oEAAOSwB4NW1emv/s-l500.jpg,Seller refurbished,8460p,Does not apply,HP,,Does Not Apply,Notebook,EliteBook,Windows 7,"14""",Professional,2.50GHz,Intel Core i5 2nd Gen.,Integrated/On-Board Graphics,8GB,SSD (Solid State Drive),Silver,Built-in Webcam,512GB,This HP EliteBook 8460p has been completely refurbished by a Microsoft Registered Refurbisher/HP Partner. All components have been fully tested and functional. Case may show some signs of use such as light minor scratches and scuffs. 100% working condition.,,,,,USB 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,http://www.ebay.com/itm/Lenovo-ThinkPad-T430-14-LED-Notebook-i5-2-6GHz-16GB-256GB-SSD-DVDRW-WiFi-Win-7/291674939650?epid=2164614246&hash=item43e92e6102%3Ag%3AfKMAAOSwoydWlSkz,$439.99,"Lenovo ThinkPad T430 14"" LED Notebook i5 2.6GHz 16GB 256GB SSD DVDRW WiFi Win 7 ",https://i.ebayimg.com/images/g/fKMAAOSwoydWlSkz/s-l500.jpg,Seller refurbished,T430,Does not apply,Lenovo,,T430,Notebook,ThinkPad,Windows 7,"14""",Professional,2.60GHz,Intel Core i5 3rd Gen.,Integrated/On-Board Graphics,16GB,SSD (Solid State Drive),Black,,256GB,This Lenovo ThinkPad T430 Notebook has been completely refurbished by a Microsoft Registered Refurbisher/Lenovo Partner. All components have been fully tested and functional. Case may show some signs of use such a slight minor scratches. 100% working condition.,,,,,"Mini DisplayPort, USB 2.0, USB 3.0, VGA",DVD-RW,256GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,http://www.ebay.com/itm/HP-EliteBook-8460p-14-HD-LED-Laptop-2nd-Gen-i5-2-50GHz-16GB-1TB-HD-DVDRW-Win-7/291698851605?hash=item43ea9b3f15%3Ag%3A0oEAAOSwB4NW1emv,$299.99,"HP EliteBook 8460p 14"" HD LED Laptop 2nd Gen i5 2.50GHz 16GB 1TB HD DVDRW Win 7",https://i.ebayimg.com/images/g/0oEAAOSwB4NW1emv/s-l500.jpg,Seller refurbished,8460p,Does not apply,HP,,Does Not Apply,Notebook,EliteBook,Windows 7,"14""",Professional,2.50GHz,Intel Core i5 2nd Gen.,Integrated/On-Board Graphics,16GB,,Silver,,1TB,This HP EliteBook 8460p has been completely refurbished by a Microsoft Registered Refurbisher/HP Partner. All components have been fully tested and functional. Case may show some signs of use such as light minor scratches and scuffs. 100% working condition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,http://www.ebay.com/itm/Hansung-B35-ForceRecon-Laptop-Intel-Pentium-N3700-IPS-Wide-screen-MINT/152156926883?hash=item236d4273a3%3Ag%3An1oAAOSw-KFXfKAz,$427.23,Hansung B35 ForceRecon Laptop / Intel Pentium N3700 / IPS Wide screen / MINT,https://i.ebayimg.com/images/g/n1oAAOSw-KFXfKAz/s-l500.jpg,New,,Does not apply,Hansung,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,http://www.ebay.com/itm/LG-All-Day-Gram-15-Laptop-15ZD970-GX50K-OS-Excluded-I-5-7200-U-DDR4-8G/152406809806?hash=item237c275cce%3Ag%3AhgMAAOSw-0xYhVhN,"$1,557.74","LG All Day Gram 15"" Laptop / 15ZD970-GX50K / OS Excluded / I-5 7200(U) / DDR4 8G",https://i.ebayimg.com/images/g/hgMAAOSw-0xYhVhN/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,http://www.ebay.com/itm/Samsung-Gaming-Odyssey-Laptop-NT800G5M-X78S-i7-7700HQ-SSD256GB-HDD1TB-GTX1/152406813700?hash=item237c276c04%3Ag%3AQ-YAAOSw4DJYhVlw,"$1,829.00",Samsung Gaming Odyssey Laptop / NT800G5M-X78S / i7-7700HQ+SSD256GB+HDD1TB / GTX1,https://i.ebayimg.com/images/g/Q-YAAOSw4DJYhVlw/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,http://www.ebay.com/itm/Lenovo-Yoga-Book-A-64GB-Gold-with-Android-1920x1200-224ppi-Dual-speaker/152433113293?hash=item237db8b8cd%3Ag%3A-PEAAOSw4A5YnvfQ,$694.24,Lenovo Yoga Book A 64GB Gold with Android / 1920x1200 / 224ppi / Dual speaker / ,https://i.ebayimg.com/images/g/-PEAAOSw4A5YnvfQ/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,http://www.ebay.com/itm/Samsung-Odyssey-NT800G5W-XD5S-Laptop-not-includ-OS-1920x1080-15-6inch-scre/152433114681?hash=item237db8be39%3Ag%3A%7EKgAAOSwtfhYnvhb,"$1,427.81",Samsung Odyssey NT800G5W-XD5S Laptop / not includ OS / 1920x1080 / 15.6inch scre,https://i.ebayimg.com/images/g/~KgAAOSwtfhYnvhb/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,http://www.ebay.com/itm/Hard-Drive-Caddy-adaptor-for-Fujitsu-Lifebook-AH531/152446383672?hash=item237e833638%3Ag%3ABqgAAOSwr%7ElYqq2J,$12.99,Hard Drive Caddy adaptor for Fujitsu Lifebook AH531,https://i.ebayimg.com/images/g/BqgAAOSwr~lYqq2J/s-l500.jpg,Used,,,,,,,,,,,,,,,,,,,Item is in good working condition and good cosmetic condition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,http://www.ebay.com/itm/Laptop-HP-625-Screen-Size-15-6-with-AC-charger-For-parts/152447579824?hash=item237e9576b0%3Ag%3AeLEAAOSwWxNYrzjk,$70.00,Laptop  HP 625 Screen Size 15.6 with AC charger For parts,https://i.ebayimg.com/images/g/eLEAAOSwWxNYrzjk/s-l500.jpg,For parts or not working,,,HP,,,,,Windows 7,15.6in.,,,,,1GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,http://www.ebay.com/itm/ACER-E5-575-ELITE-15-6-inch-Laptop-Black-color-Not-include-OS-i5-7200U-4GB/152452385161?hash=item237edec989%3Ag%3As-EAAOSwhlZYs%7EvL,$617.84,ACER E5-575 ELITE 15.6 inch Laptop Black color / Not include OS / i5-7200U / 4GB,https://i.ebayimg.com/images/g/s-EAAOSwhlZYs~vL/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,http://www.ebay.com/itm/ACER-E5-575-INDIGO-15-6-inch-Laptop-Black-color-Not-include-OS-i3-7100U-4G/152452385312?hash=item237edeca20%3Ag%3AlOUAAOSwx6pYs%7Evb,$565.10,ACER E5-575 INDIGO 15.6 inch Laptop Black color / Not include OS / i3-7100U / 4G,https://i.ebayimg.com/images/g/lOUAAOSwx6pYs~vb/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,http://www.ebay.com/itm/ACER-E5-575G-AWP-15-6-inch-Laptop-Blue-color-Not-include-OS-i5-7200U-4GB/152452385533?hash=item237edecafd%3Ag%3A4NcAAOSwr%7ElYs%7Evf,$701.54,ACER E5-575G AWP 15.6 inch Laptop Blue color / Not include OS / i5-7200U / 4GB /,https://i.ebayimg.com/images/g/4NcAAOSwr~lYs~vf/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,http://www.ebay.com/itm/ACER-E5-575G-CANNON-15-6-inch-Laptop-Blue-color-Not-include-OS-i5-7200U-4G/152452385682?hash=item237edecb92%3Ag%3AXfoAAOSwXYtYs%7Evp,$775.47,ACER E5-575G CANNON 15.6 inch Laptop Blue color / Not include OS / i5-7200U / 4G,https://i.ebayimg.com/images/g/XfoAAOSwXYtYs~vp/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,http://www.ebay.com/itm/ACER-VX5-591G-OCTAGON-TI-15-6-inch-Laptop-Black-color-Not-include-OS-i7-7700/152452385841?hash=item237edecc31%3Ag%3AReoAAOSwOgdYs%7Evx,"$1,302.74",ACER VX5-591G OCTAGON TI 15.6 inch Laptop Black color / Not include OS / i7-7700,https://i.ebayimg.com/images/g/ReoAAOSwOgdYs~vx/s-l500.jpg,New,,Does not apply,none,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
